id,labels,status,x,y,color
2018-10450-15/08/2019,,Roll Over,136.8993195,-35.7851143,pink
2018-10451-15/08/2019,,Side Swipe,138.5825048,-34.8490363,cyan
2018-10452-15/08/2019,,Rear End,138.5681509,-34.875198,black
2018-10453-15/08/2019,,Left Road - Out of Control,136.7481485,-35.9731982,brown
2018-10454-15/08/2019,,Right Turn,137.7767858,-32.4991224,gray
2018-10455-15/08/2019,,Roll Over,140.7807045,-37.8284398,pink
2018-10456-15/08/2019,,Hit Pedestrian,138.6664887,-34.6700299,azure
2018-10457-15/08/2019,,Hit Pedestrian,138.4809526,-35.1389631,azure
2018-10458-15/08/2019,,Right Angle,138.5484125,-34.9173,yellow
2018-10459-15/08/2019,,Rear End,138.5475595,-35.0497956,black
2018-10460-15/08/2019,,Side Swipe,138.5729321,-34.8497707,cyan
2018-10461-15/08/2019,,Hit Fixed Object,138.6113268,-34.7959598,blue
2018-10462-15/08/2019,,Hit Parked Vehicle,138.5122576,-34.9780505,green
2018-10463-15/08/2019,,Rear End,138.6259967,-34.7794837,black
2018-10464-15/08/2019,,Rear End,138.5825632,-34.8527174,black
2018-10465-15/08/2019,,Rear End,138.5183011,-34.980129,black
2018-10466-15/08/2019,,Hit Parked Vehicle,138.6148398,-34.8063085,green
2018-10467-15/08/2019,,Rear End,138.5052895,-34.9068261,black
2018-10468-15/08/2019,,Hit Pedestrian,138.4882964,-34.841475,azure
2018-10469-15/08/2019,,Hit Fixed Object,138.5893224,-34.8846644,blue
2018-10470-15/08/2019,,Rear End,138.5753123,-34.9997269,black
2018-10471-15/08/2019,,Rear End,138.5892564,-34.9462465,black
2018-10472-15/08/2019,,Hit Fixed Object,138.7671049,-35.4727341,blue
2018-10473-15/08/2019,,Right Angle,140.7609642,-36.9615484,yellow
2018-10474-15/08/2019,,Hit Fixed Object,138.4987,-35.1354205,blue
2018-10475-15/08/2019,1,Hit Fixed Object,138.279845,-35.4908858,blue
2018-10476-15/08/2019,,Hit Fixed Object,138.5715501,-35.0889474,blue
2018-10477-15/08/2019,,Hit Fixed Object,138.6476509,-34.826989,blue
2018-10478-15/08/2019,,Rear End,138.6031249,-34.8890832,black
2018-10479-15/08/2019,,Rear End,138.590544,-34.9631553,black
2018-10480-15/08/2019,,Right Turn,138.5841056,-34.8745353,gray
2018-10481-15/08/2019,,Rear End,138.5979083,-34.8981563,black
2018-10482-15/08/2019,,Side Swipe,138.531552,-34.878026,cyan
2018-10483-15/08/2019,,Hit Parked Vehicle,138.6260998,-34.9238642,green
2018-10484-15/08/2019,,Right Turn,138.6217441,-34.8829809,gray
2018-10485-15/08/2019,,Hit Fixed Object,138.541636,-34.874145,blue
2018-10486-15/08/2019,,Hit Fixed Object,139.9222228,-35.0753095,blue
2018-10487-15/08/2019,,Rear End,138.6975366,-34.9941921,black
2018-10488-15/08/2019,,Right Turn,138.8562618,-35.0666343,gray
2018-10489-15/08/2019,,Rear End,138.5840948,-34.9027394,black
2018-10490-15/08/2019,,Side Swipe,138.5776089,-34.7183248,cyan
2018-10491-15/08/2019,,Right Angle,138.5988495,-34.9819523,yellow
2018-10492-15/08/2019,,Rear End,138.5934852,-34.9290179,black
2018-10493-15/08/2019,,Right Angle,138.5174063,-35.1055342,yellow
2018-10494-15/08/2019,,Right Angle,138.5463401,-34.8448108,yellow
2018-10495-15/08/2019,,Rear End,138.520206,-34.9803788,black
2018-10496-15/08/2019,,Rear End,138.8662118,-35.0746506,black
2018-10497-15/08/2019,,Hit Fixed Object,138.8312752,-34.6097342,blue
2018-10498-15/08/2019,,Rear End,140.780839,-37.8308305,black
2018-10499-15/08/2019,,Left Road - Out of Control,138.299655,-34.3769791,brown
2018-10500-15/08/2019,,Roll Over,138.5813812,-33.7189375,pink
2018-10501-15/08/2019,,Head On,138.5640651,-34.9012416,ivory
2018-10502-15/08/2019,,Right Turn,138.5821097,-35.0017239,gray
2018-10503-15/08/2019,,Rear End,138.5706966,-35.0450835,black
2018-10504-15/08/2019,,Rear End,138.6250583,-34.9463073,black
2018-10505-15/08/2019,,Rear End,138.5307607,-35.1258813,black
2018-10506-15/08/2019,,Right Angle,138.6570159,-34.8973128,yellow
2018-10507-15/08/2019,,Side Swipe,138.626142,-34.8148892,cyan
2018-10508-15/08/2019,,Right Turn,138.5704268,-34.9339504,gray
2018-10509-15/08/2019,,Hit Fixed Object,138.7167778,-34.7743192,blue
2018-10510-15/08/2019,,Right Turn,138.7563184,-35.1740921,gray
2018-10511-15/08/2019,,Hit Fixed Object,138.6130072,-34.8327968,blue
2018-10512-15/08/2019,,Rear End,138.7083667,-34.7961588,black
2018-10513-15/08/2019,,Right Angle,138.5016757,-35.1063602,yellow
2018-10514-15/08/2019,,Hit Fixed Object,138.8094954,-34.8146258,blue
2018-10515-15/08/2019,,Right Angle,138.5030725,-34.859581,yellow
2018-10516-15/08/2019,,Right Angle,138.6881773,-34.8583651,yellow
2018-10517-15/08/2019,,Right Angle,138.6221415,-35.0238713,yellow
2018-10518-15/08/2019,,Right Angle,138.6228714,-34.9733751,yellow
2018-10519-15/08/2019,,Roll Over,138.6275287,-35.0722661,pink
2018-10520-15/08/2019,,Right Turn,138.9943119,-34.4726048,gray
2018-10521-15/08/2019,,Right Turn,138.6024939,-34.9657207,gray
2018-10522-15/08/2019,,Right Turn,138.5525687,-35.0174623,gray
2018-10523-15/08/2019,,Side Swipe,138.591228,-34.9319685,cyan
2018-10524-15/08/2019,,Rear End,138.6763969,-34.7465783,black
2018-10525-15/08/2019,,Side Swipe,138.5553798,-34.8501311,cyan
2018-10526-15/08/2019,,Hit Fixed Object,138.5285447,-35.0997761,blue
2018-10527-15/08/2019,,Hit Fixed Object,138.5365219,-35.076249,blue
2018-10528-15/08/2019,,Right Angle,138.6417461,-34.815216,yellow
2018-10529-15/08/2019,,Roll Over,138.4962967,-35.1322909,pink
2018-10530-15/08/2019,,Hit Fixed Object,138.5037254,-35.0768094,blue
2018-10531-15/08/2019,,Hit Animal,140.5012599,-34.2846063,pink
2018-10532-15/08/2019,,Rear End,138.6062358,-34.8016209,black
2018-10533-15/08/2019,,Hit Parked Vehicle,138.5135026,-34.8886377,green
2018-10534-15/08/2019,,Rear End,138.7077984,-34.797118,black
2018-10535-15/08/2019,,Hit Fixed Object,138.5423995,-34.9295139,blue
2018-10536-15/08/2019,,Hit Parked Vehicle,138.5181727,-34.9801355,green
2018-10537-15/08/2019,,Side Swipe,138.8531124,-35.0550632,cyan
2018-10538-15/08/2019,,Side Swipe,138.5940413,-34.898823,cyan
2018-10539-15/08/2019,,Rear End,138.5980073,-34.8205261,black
2018-10540-15/08/2019,,Rear End,138.5027948,-35.1707165,black
2018-10541-15/08/2019,,Rear End,138.597468,-34.8140319,black
2018-10542-15/08/2019,,Hit Fixed Object,138.6811373,-34.8365644,blue
2018-10543-15/08/2019,,Rear End,138.6360588,-34.7326748,black
2018-10544-15/08/2019,,Right Turn,138.575495,-34.8748515,gray
2018-10545-15/08/2019,,Rear End,138.5662066,-34.9566949,black
2018-10546-15/08/2019,,Rear End,138.5852467,-34.9666415,black
2018-10547-15/08/2019,,Head On,138.8983898,-33.4461207,ivory
2018-10548-15/08/2019,,Side Swipe,138.5647723,-34.9100368,cyan
2018-10549-15/08/2019,,Side Swipe,138.7494099,-34.6038768,cyan
2018-10550-15/08/2019,,Side Swipe,138.5755018,-34.8749316,cyan
2018-10551-15/08/2019,,Rear End,138.576103,-35.0112305,black
2018-10552-15/08/2019,,Hit Fixed Object,138.4188215,-35.4109983,blue
2018-10553-15/08/2019,,Right Angle,138.6013382,-34.865394,yellow
2018-10554-15/08/2019,,Right Angle,137.5294178,-33.0149689,yellow
2018-10555-15/08/2019,,Hit Fixed Object,138.6170054,-34.7735262,blue
2018-10556-15/08/2019,,Hit Fixed Object,135.7085906,-33.6303123,blue
2018-10557-15/08/2019,,Hit Animal,138.3787109,-35.4883687,pink
2018-10558-15/08/2019,,Rear End,138.492075,-34.9074613,black
2018-10559-15/08/2019,,Rear End,138.5162819,-35.0991938,black
2018-10560-15/08/2019,,Roll Over,138.3012844,-32.0788385,pink
2018-10561-15/08/2019,,Roll Over,138.5822226,-34.8400513,pink
2018-10562-15/08/2019,,Right Turn,138.5368765,-34.8510048,gray
2018-10563-15/08/2019,,Rear End,138.7019965,-34.6687183,black
2018-10564-15/08/2019,,Hit Fixed Object,138.4976667,-34.8367564,blue
2018-10565-15/08/2019,,Side Swipe,138.665139,-34.8767664,cyan
2018-10566-15/08/2019,,Rear End,138.5699838,-34.8560022,black
2018-10567-15/08/2019,,Rear End,138.6033908,-34.8928552,black
2018-10568-15/08/2019,,Roll Over,140.6574655,-34.5824522,pink
2018-10569-15/08/2019,,Rear End,140.7816768,-37.826521,black
2018-10570-15/08/2019,,Rear End,138.5780418,-34.915339,black
2018-10571-15/08/2019,,Hit Fixed Object,138.5229439,-35.1169022,blue
2018-10572-15/08/2019,,Roll Over,138.9076074,-35.2961469,pink
2018-10573-15/08/2019,,Rear End,138.564882,-34.9094349,black
2018-10574-15/08/2019,,Side Swipe,138.517842,-34.9816503,cyan
2018-10575-15/08/2019,,Rear End,138.6141551,-34.915912,black
2018-10576-15/08/2019,,Rear End,138.6264175,-34.7792356,black
2018-10577-15/08/2019,,Rear End,138.5708788,-35.0165808,black
2018-10578-15/08/2019,,Right Angle,138.6006091,-34.7903299,yellow
2018-10579-15/08/2019,,Right Angle,138.5000319,-34.9380688,yellow
2018-10580-15/08/2019,,Side Swipe,138.5615281,-34.6699291,cyan
2018-10581-15/08/2019,,Rear End,138.5920903,-34.8485401,black
2018-10582-15/08/2019,,Right Angle,138.6565425,-34.7093474,yellow
2018-10583-15/08/2019,,Hit Fixed Object,138.5366188,-35.077439,blue
2018-10584-15/08/2019,,Right Turn,138.6174621,-34.8862419,gray
2018-10585-15/08/2019,,Right Turn,138.6370144,-34.8691584,gray
2018-10586-15/08/2019,,Rear End,138.6250545,-34.8161007,black
2018-10587-15/08/2019,,Rear End,138.5807909,-35.0196194,black
2018-10588-15/08/2019,,Rear End,138.7670877,-34.8252084,black
2018-10589-15/08/2019,,Hit Fixed Object,138.5957093,-34.8525479,blue
2018-10590-15/08/2019,,Right Angle,137.6341361,-33.9273844,yellow
2018-10591-15/08/2019,,Roll Over,138.8610648,-35.0287927,pink
2018-10592-15/08/2019,,Right Angle,138.64478,-34.764244,yellow
2018-10593-15/08/2019,,Hit Parked Vehicle,138.5730097,-34.9013078,green
2018-10594-15/08/2019,,Hit Fixed Object,138.6746901,-34.6619814,blue
2018-10595-15/08/2019,,Right Turn,138.5519423,-34.9246603,gray
2018-10596-15/08/2019,,Hit Fixed Object,138.5984258,-34.8238417,blue
2018-10597-15/08/2019,,Hit Parked Vehicle,138.5980679,-34.873199,green
2018-10598-15/08/2019,,Hit Fixed Object,138.5570715,-34.904218,blue
2018-10599-15/08/2019,,Hit Parked Vehicle,138.6103337,-34.798497,green
2018-10600-15/08/2019,,Hit Fixed Object,138.5091712,-35.1151998,blue
2018-10601-15/08/2019,,Right Turn,138.6057664,-34.9254655,gray
2018-10602-15/08/2019,,Right Angle,138.5383161,-34.8690424,yellow
2018-10603-15/08/2019,,Hit Fixed Object,138.5441783,-35.0778031,blue
2018-10604-15/08/2019,,Right Angle,138.6175856,-34.8518398,yellow
2018-10605-15/08/2019,,Hit Fixed Object,138.5907899,-34.966401,blue
2018-10606-15/08/2019,,Rear End,138.6606739,-34.7938616,black
2018-10607-15/08/2019,,Right Angle,138.6314855,-34.9330863,yellow
2018-10608-15/08/2019,,Rear End,138.6417461,-34.815216,black
2018-10609-15/08/2019,,Side Swipe,138.6415665,-34.9282915,cyan
2018-10610-15/08/2019,,Rear End,138.5377516,-34.9755858,black
2018-10611-15/08/2019,,Rear End,138.5522809,-34.9294916,black
2018-10612-15/08/2019,,Right Angle,138.4822284,-34.8716251,yellow
2018-10613-15/08/2019,,Hit Fixed Object,138.8424972,-34.8614244,blue
2018-10614-15/08/2019,,Hit Fixed Object,138.7540783,-34.8695125,blue
2018-10615-15/08/2019,,Rear End,138.6262674,-34.7791526,black
2018-10616-15/08/2019,,Right Angle,140.8136339,-37.8172851,yellow
2018-10617-15/08/2019,,Rear End,138.7023514,-34.8063917,black
2018-10618-15/08/2019,,Right Turn,138.5278449,-34.9337989,gray
2018-10619-15/08/2019,,Side Swipe,138.5713703,-34.877645,cyan
2018-10620-15/08/2019,,Right Angle,138.5935908,-34.8813221,yellow
2018-10621-15/08/2019,,Hit Pedestrian,138.6069139,-34.9192667,azure
2018-10622-15/08/2019,,Rear End,138.6062288,-34.8016287,black
2018-10623-15/08/2019,,Right Angle,138.662849,-34.8793186,yellow
2018-10624-15/08/2019,,Right Turn,138.6179553,-34.8857483,gray
2018-10625-15/08/2019,,Right Angle,138.6121925,-34.9545329,yellow
2018-10626-15/08/2019,,Hit Parked Vehicle,138.5184382,-34.8916458,green
2018-10627-15/08/2019,,Right Angle,138.4980698,-34.7924709,yellow
2018-10628-15/08/2019,,Right Turn,138.6514306,-34.8603741,gray
2018-10629-15/08/2019,,Rear End,138.5849822,-34.8744966,black
2018-10630-15/08/2019,,Rear End,138.4879035,-35.2639133,black
2018-10631-15/08/2019,,Rear End,138.574089,-34.9831638,black
2018-10632-15/08/2019,,Right Angle,138.6115503,-34.9837784,yellow
2018-10633-15/08/2019,,Other,138.6162525,-34.8052762,orange
2018-10634-15/08/2019,,Hit Fixed Object,138.5136865,-35.1282174,blue
2018-10635-15/08/2019,,Head On,138.4453329,-35.2895928,ivory
2018-10636-15/08/2019,,Hit Pedestrian,140.597659,-34.2882362,azure
2018-10637-15/08/2019,,Rear End,138.6614656,-34.8239423,black
2018-10638-15/08/2019,,Right Angle,138.641473,-34.9269798,yellow
2018-10639-15/08/2019,,Head On,138.8309953,-35.0927946,ivory
2018-10640-15/08/2019,,Hit Parked Vehicle,138.0097915,-33.1812177,green
2018-10641-15/08/2019,,Side Swipe,138.6180652,-34.7884143,cyan
2018-10642-15/08/2019,,Hit Parked Vehicle,138.5407559,-34.9730006,green
2018-10643-15/08/2019,,Roll Over,137.8801159,-33.9172018,pink
2018-10644-15/08/2019,,Right Angle,138.6974388,-34.7904871,yellow
2018-10645-15/08/2019,,Hit Parked Vehicle,138.5481311,-35.0122973,green
2018-10646-15/08/2019,,Hit Fixed Object,138.5566104,-34.8757383,blue
2018-10647-15/08/2019,,Hit Parked Vehicle,138.6352744,-34.7715781,green
2018-10648-15/08/2019,,Hit Animal,140.677508,-34.2231248,pink
2018-10649-15/08/2019,,Hit Fixed Object,140.2784604,-32.2904721,blue
2018-10650-15/08/2019,,Side Swipe,138.6576228,-34.9041753,cyan
2018-10651-15/08/2019,,Rear End,138.5595353,-35.0549455,black
2018-10652-15/08/2019,,Left Road - Out of Control,134.623455,-28.8795049,brown
2018-10653-15/08/2019,,Hit Fixed Object,139.2517596,-34.5518018,blue
2018-10654-15/08/2019,,Right Angle,138.6558779,-34.6974087,yellow
2018-10655-15/08/2019,,Hit Fixed Object,138.5726256,-35.4761064,blue
2018-10656-15/08/2019,,Rear End,138.7175383,-34.805631,black
2018-10657-15/08/2019,,Rear End,138.5647739,-34.8498313,black
2018-10658-15/08/2019,,Hit Parked Vehicle,140.784174,-37.807179,green
2018-10659-15/08/2019,,Side Swipe,138.5233877,-35.0226175,cyan
2018-10660-15/08/2019,,Hit Parked Vehicle,138.5354617,-35.1135731,green
2018-10661-15/08/2019,,Hit Fixed Object,138.5242846,-35.1367323,blue
2018-10662-15/08/2019,,Rear End,138.6258747,-34.8154942,black
2018-10663-15/08/2019,,Hit Fixed Object,138.7866958,-35.0336624,blue
2018-10664-15/08/2019,,Right Turn,138.5280872,-34.8911741,gray
2018-10665-15/08/2019,,Right Angle,135.8573513,-34.7216246,yellow
2018-10666-15/08/2019,,Side Swipe,138.6074181,-34.9498118,cyan
2018-10667-15/08/2019,,Right Turn,138.6280776,-34.8881533,gray
2018-10668-15/08/2019,,Head On,138.6843825,-34.9104865,ivory
2018-10669-15/08/2019,,Hit Fixed Object,139.2769126,-35.1296182,blue
2018-10670-15/08/2019,,Right Angle,138.6107748,-34.7434842,yellow
2018-10671-15/08/2019,,Right Turn,138.5929676,-34.9246727,gray
2018-10672-15/08/2019,,Hit Object on Road,138.7261869,-34.9248595,khaki
2018-10673-15/08/2019,,Right Turn,138.5588497,-35.0170961,gray
2018-10674-15/08/2019,,Roll Over,138.7442148,-34.8876231,pink
2018-10675-15/08/2019,,Right Turn,138.6651118,-34.9135765,gray
2018-10676-15/08/2019,,Hit Fixed Object,138.4615729,-35.3716706,blue
2018-10677-15/08/2019,,Side Swipe,138.5331344,-35.1467646,cyan
2018-10678-15/08/2019,,Side Swipe,138.6198272,-34.8820088,cyan
2018-10679-15/08/2019,,Rear End,138.5786646,-34.9175111,black
2018-10680-15/08/2019,,Hit Parked Vehicle,138.5115899,-34.988421,green
2018-10681-15/08/2019,,Right Turn,138.6773592,-34.769139,gray
2018-10682-15/08/2019,,Hit Fixed Object,138.7438482,-34.717192,blue
2018-10683-15/08/2019,,Right Angle,138.5646351,-34.9869314,yellow
2018-10684-15/08/2019,,Hit Fixed Object,138.496071,-35.0933375,blue
2018-10685-15/08/2019,,Left Road - Out of Control,139.2419674,-35.0018392,brown
2018-10686-15/08/2019,,Hit Parked Vehicle,138.5120336,-34.910891,green
2018-10687-15/08/2019,,Hit Fixed Object,138.5049791,-34.8004759,blue
2018-10688-15/08/2019,,Right Angle,138.6114009,-34.8202572,yellow
2018-10689-15/08/2019,,Right Angle,138.4877613,-35.2856813,yellow
2018-10690-15/08/2019,,Hit Fixed Object,138.5483227,-35.2822148,blue
2018-10691-15/08/2019,,Rear End,138.4968598,-35.0901739,black
2018-10692-15/08/2019,,Right Angle,138.6040583,-34.7864632,yellow
2018-10693-15/08/2019,,Hit Fixed Object,138.6263523,-34.7792054,blue
2018-10694-15/08/2019,,Hit Fixed Object,138.522176,-34.9709393,blue
2018-10695-15/08/2019,,Hit Fixed Object,138.6175617,-34.8245109,blue
2018-10696-15/08/2019,,Hit Fixed Object,138.6065535,-34.8840234,blue
2018-10697-15/08/2019,,Left Road - Out of Control,139.3415376,-34.908609,brown
2018-10698-15/08/2019,,Hit Fixed Object,138.5748839,-34.9090464,blue
2018-10699-15/08/2019,,Left Road - Out of Control,139.1644584,-34.2464183,brown
2018-10700-15/08/2019,,Right Angle,138.5233605,-34.9866484,yellow
2018-10701-15/08/2019,,Right Angle,138.9963094,-34.4679944,yellow
2018-10702-15/08/2019,,Right Angle,140.7733686,-37.8212971,yellow
2018-10703-15/08/2019,,Hit Pedestrian,138.6090867,-34.9253007,azure
2018-10704-15/08/2019,,Right Angle,138.5309479,-34.881566,yellow
2018-10705-15/08/2019,,Hit Fixed Object,138.5421894,-34.8802217,blue
2018-10706-15/08/2019,,Rear End,138.6569701,-34.8952718,black
2018-10707-15/08/2019,,Right Angle,138.491902,-35.1436478,yellow
2018-10708-15/08/2019,,Rear End,138.5175825,-34.9728373,black
2018-10709-15/08/2019,,Hit Fixed Object,138.6005566,-34.8477839,blue
2018-10710-15/08/2019,,Rear End,138.5698887,-34.9250108,black
2018-10711-15/08/2019,,Hit Fixed Object,138.9098365,-34.6787646,blue
2018-10712-15/08/2019,,Right Angle,138.6182597,-34.7480661,yellow
2018-10713-15/08/2019,,Side Swipe,138.5749802,-34.7104843,cyan
2018-10714-15/08/2019,,Hit Fixed Object,138.2550411,-34.330965,blue
2018-10715-15/08/2019,,Hit Fixed Object,138.5450348,-35.1565402,blue
2018-10716-15/08/2019,,Rear End,138.743243,-34.6119457,black
2018-10717-15/08/2019,,Hit Fixed Object,138.534919,-34.8577674,blue
2018-10718-15/08/2019,,Hit Parked Vehicle,138.5682296,-34.8762282,green
2018-10719-15/08/2019,,Right Angle,138.7059438,-34.8166226,yellow
2018-10720-15/08/2019,,Right Angle,138.6179053,-34.8555928,yellow
2018-10721-15/08/2019,,Right Angle,138.5169347,-34.851967,yellow
2018-10722-15/08/2019,,Rear End,138.6115503,-34.9837784,black
2018-10723-15/08/2019,,Right Angle,138.5394475,-34.8764019,yellow
2018-10724-15/08/2019,,Rear End,138.5222496,-35.0075639,black
2018-10725-15/08/2019,,Rear End,138.5467123,-34.8505457,black
2018-10726-15/08/2019,,Side Swipe,138.6780887,-34.7275459,cyan
2018-10727-15/08/2019,,Right Angle,138.6209637,-35.0235382,yellow
2018-10728-15/08/2019,,Roll Over,138.7604144,-34.6250337,pink
2018-10729-15/08/2019,,Hit Fixed Object,138.8586407,-35.0927236,blue
2018-10730-15/08/2019,,Side Swipe,138.5173988,-34.8401925,cyan
2018-10731-15/08/2019,,Rear End,138.5967979,-34.7936755,black
2018-10732-15/08/2019,,Hit Fixed Object,138.6749535,-34.811535,blue
2018-10733-15/08/2019,,Hit Fixed Object,138.6643723,-34.7762989,blue
2018-10734-15/08/2019,,Rear End,138.6407752,-34.9179953,black
2018-10735-15/08/2019,,Hit Fixed Object,138.6103484,-34.8023507,blue
2018-10736-15/08/2019,,Rear End,138.4876694,-35.1386157,black
2018-10737-15/08/2019,,Rear End,138.6784979,-34.7072034,black
2018-10738-15/08/2019,,Right Angle,138.8514478,-35.0791651,yellow
2018-10739-15/08/2019,,Right Angle,138.6900557,-34.804702,yellow
2018-10740-15/08/2019,,Hit Fixed Object,138.6725946,-34.7628771,blue
2018-10741-15/08/2019,,Head On,138.4552291,-35.400867,ivory
2018-10742-15/08/2019,,Rear End,138.5838872,-34.9027134,black
2018-10743-15/08/2019,,Rear End,138.6120905,-34.8032282,black
2018-10744-15/08/2019,,Right Angle,138.4950422,-35.1441141,yellow
2018-10745-15/08/2019,,Rear End,138.6630362,-34.8670607,black
2018-10746-15/08/2019,,Right Turn,138.6148206,-34.9573905,gray
2018-10747-15/08/2019,,Hit Fixed Object,138.4754017,-35.1632468,blue
2018-10748-15/08/2019,,Right Angle,138.6513937,-34.9387971,yellow
2018-10749-15/08/2019,,Right Angle,138.5739579,-34.9817178,yellow
2018-10750-15/08/2019,,Rear End,138.8653641,-35.0789105,black
2018-10751-15/08/2019,,Rear End,138.6142539,-34.8761286,black
2018-10752-15/08/2019,,Rear End,138.6163476,-34.9405284,black
2018-10753-15/08/2019,,Hit Parked Vehicle,138.6393654,-34.8990092,green
2018-10754-15/08/2019,,Rear End,138.6016598,-34.8685275,black
2018-10755-15/08/2019,,Side Swipe,138.5663757,-34.9495305,cyan
2018-10756-15/08/2019,,Side Swipe,138.6458977,-34.7751321,cyan
2018-10757-15/08/2019,,Right Angle,138.5957454,-34.774235,yellow
2018-10758-15/08/2019,,Side Swipe,140.7671183,-37.8164054,cyan
2018-10759-15/08/2019,,Side Swipe,138.5366536,-34.8791496,cyan
2018-10760-15/08/2019,,Hit Pedestrian,138.5958292,-34.9288134,azure
2018-10761-15/08/2019,,Hit Parked Vehicle,138.9928314,-34.4721621,green
2018-10762-15/08/2019,,Hit Parked Vehicle,138.6012537,-34.8626489,green
2018-10763-15/08/2019,,Right Angle,138.7477862,-34.5932845,yellow
2018-10764-15/08/2019,,Right Angle,138.6284071,-34.6499371,yellow
2018-10765-15/08/2019,,Rear End,138.5941883,-34.874054,black
2018-10766-15/08/2019,,Hit Fixed Object,138.5090664,-35.1025054,blue
2018-10767-15/08/2019,,Roll Over,138.7196145,-34.9242579,pink
2018-10768-15/08/2019,,Hit Parked Vehicle,138.6396371,-34.8769607,green
2018-10769-15/08/2019,,Side Swipe,138.5996761,-35.5739845,cyan
2018-10770-15/08/2019,,Hit Pedestrian,138.5941258,-34.8891946,azure
2018-10771-15/08/2019,,Hit Pedestrian,138.5893311,-34.856473,azure
2018-10772-15/08/2019,,Right Turn,138.6647224,-34.8766893,gray
2018-10773-15/08/2019,,Other,140.7915056,-37.7392473,orange
2018-10774-15/08/2019,,Hit Pedestrian,138.5382552,-35.1006426,azure
2018-10775-15/08/2019,,Side Swipe,139.4122911,-35.0801038,cyan
2018-10776-15/08/2019,,Right Angle,138.6598535,-34.8006603,yellow
2018-10777-15/08/2019,,Hit Fixed Object,138.5954158,-34.9231987,blue
2018-10778-15/08/2019,,Rear End,138.5659402,-35.0002155,black
2018-10779-15/08/2019,,Right Turn,138.5118085,-34.865429,gray
2018-10780-15/08/2019,,Rear End,138.6626444,-34.839262,black
2018-10781-15/08/2019,,Rear End,138.5748788,-34.9936328,black
2018-10782-15/08/2019,,Hit Fixed Object,138.6236983,-35.0249815,blue
2018-10783-15/08/2019,,Hit Fixed Object,138.6915011,-34.8803189,blue
2018-10784-15/08/2019,,Hit Parked Vehicle,138.7441818,-35.006479,green
2018-10785-15/08/2019,,Hit Fixed Object,138.6406701,-35.1223707,blue
2018-10786-15/08/2019,,Hit Fixed Object,138.6399951,-34.9075768,blue
2018-10787-15/08/2019,,Hit Fixed Object,138.703355,-35.5033275,blue
2018-10788-15/08/2019,,Hit Animal,138.8769122,-35.0535254,pink
2018-10789-15/08/2019,,Side Swipe,138.6291566,-34.9487125,cyan
2018-10790-15/08/2019,,Right Angle,138.5943248,-34.9346157,yellow
2018-10791-15/08/2019,,Right Turn,138.6700157,-34.7479591,gray
2018-10792-15/08/2019,,Rear End,138.614864,-34.9578663,black
2018-10793-15/08/2019,,Right Angle,138.6576287,-34.9058725,yellow
2018-10794-15/08/2019,,Hit Fixed Object,138.5392942,-35.0939916,blue
2018-10795-15/08/2019,,Rear End,138.5716205,-34.8816295,black
2018-10796-15/08/2019,,Hit Fixed Object,138.6109761,-34.830418,blue
2018-10797-15/08/2019,,Rear End,138.6723102,-34.7632016,black
2018-10798-15/08/2019,,Hit Pedestrian,138.5976347,-35.5586509,azure
2018-10799-15/08/2019,,Hit Fixed Object,138.715897,-34.7854346,blue
2018-10800-15/08/2019,,Rear End,138.6370505,-34.8713394,black
2018-10801-15/08/2019,,Rear End,138.5828796,-34.7325658,black
2018-10802-15/08/2019,,Roll Over,138.6994714,-34.7077827,pink
2018-10803-15/08/2019,,Hit Parked Vehicle,137.7636433,-32.4934817,green
2018-10804-15/08/2019,,Rear End,138.4951081,-35.1861045,black
2018-10805-15/08/2019,,Hit Fixed Object,139.8295327,-35.6510991,blue
2018-10806-15/08/2019,,Hit Fixed Object,138.6457438,-34.854816,blue
2018-10807-15/08/2019,,Rear End,138.5927205,-35.0284684,black
2018-10808-15/08/2019,,Rear End,138.5739574,-34.9316328,black
2018-10809-15/08/2019,,Right Angle,138.6607615,-34.8827897,yellow
2018-10810-15/08/2019,,Hit Fixed Object,138.6899746,-34.8333133,blue
2018-10811-15/08/2019,,Hit Parked Vehicle,138.573439,-34.9989078,green
2018-10812-15/08/2019,,Roll Over,140.2176049,-28.3705395,pink
2018-10813-15/08/2019,,Left Road - Out of Control,138.9198399,-35.0385061,brown
2018-10814-15/08/2019,,Right Angle,138.5611865,-34.904077,yellow
2018-10815-15/08/2019,,Hit Fixed Object,138.9176536,-34.9000893,blue
2018-10816-15/08/2019,,Hit Fixed Object,138.6484575,-34.9319447,blue
2018-10817-15/08/2019,,Rear End,138.5713295,-34.8751274,black
2018-10818-15/08/2019,,Hit Fixed Object,138.7763943,-35.0148326,blue
2018-10819-15/08/2019,,Rear End,138.5926782,-34.9924483,black
2018-10820-15/08/2019,,Side Swipe,137.70886,-33.9622581,cyan
2018-10821-15/08/2019,,Rear End,138.5351106,-35.0550216,black
2018-10822-15/08/2019,,Hit Fixed Object,139.0565912,-34.425083,blue
2018-10823-15/08/2019,,Hit Fixed Object,138.6879021,-34.8333731,blue
2018-10824-15/08/2019,,Right Turn,138.6576228,-34.9041753,gray
2018-10825-15/08/2019,,Rear End,138.4767893,-35.1804988,black
2018-10826-15/08/2019,,Hit Fixed Object,138.4458713,-35.2938104,blue
