id,pole_nr,color,area,row,status,x,y,labels
1328,14,darkslategray4,T1,T1-74,05-Precom,5.612230732,35.52752133,
1329,15,darkslategray4,T1,T1-74,05-Precom,5.612228432,35.52759693,
1330,16,darkslategray4,T1,T1-74,05-Precom,5.612226232,35.52766993,
1331,17,darkslategray4,T1,T1-74,05-Precom,5.612224332,35.52773343,
1332,18,darkslategray4,T1,T1-74,05-Precom,5.612222132,35.52780643,
1333,21,darkslategray4,T1,T1-75,05-Precom,5.612215732,35.52801853,
1334,22,darkslategray4,T1,T1-75,05-Precom,5.612213532,35.52809153,
1335,23,darkslategray4,T1,T1-75,05-Precom,5.612211232,35.52816713,
1336,24,darkslategray4,T1,T1-75,05-Precom,5.612209032,35.52824013,
1337,25,darkslategray4,T1,T1-75,05-Precom,5.612207132,35.52830363,
1338,26,darkslategray4,T1,T1-75,05-Precom,5.612204932,35.52837663,
1339,27,darkslategray4,T1,T1-75,05-Precom,5.612202632,35.52845223,
1340,28,darkslategray4,T1,T1-75,05-Precom,5.612200432,35.52852523,
1341,29,darkslategray4,T1,T1-75,05-Precom,5.612198532,35.52858873,
1342,30,darkslategray4,T1,T1-75,05-Precom,5.612196332,35.52866163,
1343,31,darkslategray4,T1,T1-75,05-Precom,5.612194032,35.52873733,
1344,32,darkslategray4,T1,T1-75,05-Precom,5.612191832,35.52881033,
1345,33,darkslategray4,T1,T1-75,05-Precom,5.612189932,35.52887373,
1346,34,darkslategray4,T1,T1-75,05-Precom,5.612187732,35.52894673,
1347,35,darkslategray4,T1,T1-75,05-Precom,5.612185432,35.52902243,
1348,36,darkslategray4,T1,T1-75,05-Precom,5.612183232,35.52909543,
1349,37,darkslategray4,T1,T1-75,05-Precom,5.612181332,35.52915883,
1350,38,darkslategray4,T1,T1-75,05-Precom,5.612179132,35.52923183,
1351,1,darkslategray4,T1,T1-76,05-Precom,5.612420332,35.52659633,
1352,2,darkslategray4,T1,T1-76,05-Precom,5.612418132,35.52666933,
1353,3,darkslategray4,T1,T1-76,05-Precom,5.612415932,35.52674503,
1354,4,darkslategray4,T1,T1-76,05-Precom,5.612413632,35.52681803,
1355,5,darkslategray4,T1,T1-76,05-Precom,5.612411732,35.52688143,
1356,6,darkslategray4,T1,T1-76,05-Precom,5.612409532,35.52695443,
1357,7,darkslategray4,T1,T1-76,05-Precom,5.612407232,35.52703013,
1358,8,darkslategray4,T1,T1-76,05-Precom,5.612405032,35.52710303,
1359,9,darkslategray4,T1,T1-76,05-Precom,5.612403132,35.52716653,
1360,10,darkslategray4,T1,T1-76,05-Precom,5.612400932,35.52723953,
1361,11,darkslategray4,T1,T1-76,05-Precom,5.612398632,35.52731523,
1362,12,darkslategray4,T1,T1-76,05-Precom,5.612396432,35.52738823,
1363,13,darkslategray4,T1,T1-76,05-Precom,5.612394532,35.52745163,
1364,14,darkslategray4,T1,T1-76,05-Precom,5.612392332,35.52752463,
1365,15,darkslategray4,T1,T1-76,05-Precom,5.612390032,35.52760033,
1366,16,darkslategray4,T1,T1-76,05-Precom,5.612387832,35.52767323,
1367,17,darkslategray4,T1,T1-76,05-Precom,5.612385932,35.52773673,
1368,18,darkslategray4,T1,T1-76,05-Precom,5.612383732,35.52780973,
1369,21,darkslategray4,T1,T1-77,05-Precom,5.612377332,35.52802183,
1370,22,darkslategray4,T1,T1-77,05-Precom,5.612375132,35.52809483,
1371,23,darkslategray4,T1,T1-77,05-Precom,5.612372832,35.52817053,
1372,24,darkslategray4,T1,T1-77,05-Precom,5.612370632,35.52824343,
1373,25,darkslategray4,T1,T1-77,05-Precom,5.612368732,35.52830693,
1374,26,darkslategray4,T1,T1-77,05-Precom,5.612366532,35.52837993,
1375,27,darkslategray4,T1,T1-77,05-Precom,5.612364232,35.52845563,
1376,28,darkslategray4,T1,T1-77,05-Precom,5.612362032,35.52852853,
1377,29,darkslategray4,T1,T1-77,05-Precom,5.612360132,35.52859203,
1378,30,darkslategray4,T1,T1-77,05-Precom,5.612357932,35.52866503,
1379,31,darkslategray4,T1,T1-77,05-Precom,5.612355632,35.52874063,
1380,32,darkslategray4,T1,T1-77,05-Precom,5.612353432,35.52881363,
1381,33,darkslategray4,T1,T1-77,05-Precom,5.612351532,35.52887713,
1382,34,darkslategray4,T1,T1-77,05-Precom,5.612349332,35.52895003,
1383,35,darkslategray4,T1,T1-77,05-Precom,5.612347032,35.52902573,
1384,36,darkslategray4,T1,T1-77,05-Precom,5.612344832,35.52909873,
1385,37,darkslategray4,T1,T1-77,05-Precom,5.612342932,35.52916223,
1386,38,darkslategray4,T1,T1-77,05-Precom,5.612340732,35.52923523,
1387,1,darkslategray4,T1,T1-78,05-Precom,5.612581932,35.52659963,
1388,2,darkslategray4,T1,T1-78,05-Precom,5.612579732,35.52667263,
1389,3,darkslategray4,T1,T1-78,05-Precom,5.612577432,35.52674833,
1390,4,darkslategray4,T1,T1-78,05-Precom,5.612575232,35.52682133,
1391,5,darkslategray4,T1,T1-78,05-Precom,5.612573332,35.52688473,
1392,6,darkslategray4,T1,T1-78,05-Precom,5.612571132,35.52695773,
1393,7,darkslategray4,T1,T1-78,05-Precom,5.612568832,35.52703343,
1394,8,darkslategray4,T1,T1-78,05-Precom,5.612566632,35.52710643,
1395,9,darkslategray4,T1,T1-78,05-Precom,5.612564732,35.52716993,
1396,10,darkslategray4,T1,T1-78,05-Precom,5.612562532,35.52724283,
1397,11,darkslategray4,T1,T1-78,05-Precom,5.612560232,35.52731853,
1398,12,darkslategray4,T1,T1-78,05-Precom,5.612558032,35.52739153,
1399,13,darkslategray4,T1,T1-78,05-Precom,5.612556132,35.52745493,
1400,14,darkslategray4,T1,T1-78,05-Precom,5.612553932,35.52752793,
1401,15,darkslategray4,T1,T1-78,05-Precom,5.612551632,35.52760363,
1402,16,darkslategray4,T1,T1-78,05-Precom,5.612549432,35.52767653,
1403,17,darkslategray4,T1,T1-78,05-Precom,5.612547532,35.52774003,
1404,18,darkslategray4,T1,T1-78,05-Precom,5.612545332,35.52781303,
1405,21,darkslategray4,T1,T1-79,05-Precom,5.612538932,35.52802513,
1406,22,darkslategray4,T1,T1-79,05-Precom,5.612536732,35.52809813,
1407,23,darkslategray4,T1,T1-79,05-Precom,5.612534432,35.52817383,
1408,24,darkslategray4,T1,T1-79,05-Precom,5.612532232,35.52824683,
1409,25,darkslategray4,T1,T1-79,05-Precom,5.612530332,35.52831023,
1410,26,darkslategray4,T1,T1-79,05-Precom,5.612528132,35.52838323,
1411,27,darkslategray4,T1,T1-79,05-Precom,5.612525832,35.52845893,
1412,28,darkslategray4,T1,T1-79,05-Precom,5.612523632,35.52853193,
1413,29,darkslategray4,T1,T1-79,05-Precom,5.612521732,35.52859533,
1414,30,darkslategray4,T1,T1-79,05-Precom,5.612519532,35.52866833,
1415,31,darkslategray4,T1,T1-79,05-Precom,5.612517232,35.52874403,
1416,32,darkslategray4,T1,T1-79,05-Precom,5.612515032,35.52881693,
1417,33,darkslategray4,T1,T1-79,05-Precom,5.612513132,35.52888043,
1418,34,darkslategray4,T1,T1-79,05-Precom,5.612510932,35.52895333,
1419,35,darkslategray4,T1,T1-79,05-Precom,5.612508632,35.52902903,
1420,36,darkslategray4,T1,T1-79,05-Precom,5.612506432,35.52910203,
1421,37,darkslategray4,T1,T1-79,05-Precom,5.612504532,35.52916553,
1422,38,darkslategray4,T1,T1-79,05-Precom,5.612502332,35.52923853,
1423,1,darkslategray4,T1,T1-80,05-Precom,5.612743532,35.52660303,
1424,2,darkslategray4,T1,T1-80,05-Precom,5.612741332,35.52667593,
1425,3,darkslategray4,T1,T1-80,05-Precom,5.612739032,35.52675163,
1426,4,darkslategray4,T1,T1-80,05-Precom,5.612736832,35.52682463,
1427,5,darkslategray4,T1,T1-80,05-Precom,5.612734932,35.52688813,
1428,6,darkslategray4,T1,T1-80,05-Precom,5.612732732,35.52696103,
1429,7,darkslategray4,T1,T1-80,05-Precom,5.612730432,35.52703673,
1430,8,darkslategray4,T1,T1-80,05-Precom,5.612728232,35.52710973,
1431,9,darkslategray4,T1,T1-80,05-Precom,5.612726332,35.52717323,
1432,10,darkslategray4,T1,T1-80,05-Precom,5.612724132,35.52724623,
1433,11,darkslategray4,T1,T1-80,05-Precom,5.612721832,35.52732183,
1434,12,darkslategray4,T1,T1-80,05-Precom,5.612719632,35.52739483,
1435,13,darkslategray4,T1,T1-80,05-Precom,5.612717732,35.52745833,
1436,14,darkslategray4,T1,T1-80,05-Precom,5.612715532,35.52753123,
1437,15,darkslategray4,T1,T1-80,05-Precom,5.612713232,35.52760693,
1438,16,darkslategray4,T1,T1-80,05-Precom,5.612711032,35.52767993,
1439,17,darkslategray4,T1,T1-80,05-Precom,5.612709132,35.52774343,
1440,18,darkslategray4,T1,T1-80,05-Precom,5.612706932,35.52781633,
1441,21,darkslategray4,T1,T1-81,05-Precom,5.612700532,35.52802853,
1442,22,darkslategray4,T1,T1-81,05-Precom,5.612698332,35.52810153,
1443,23,darkslategray4,T1,T1-81,05-Precom,5.612696032,35.52817723,
1444,24,darkslategray4,T1,T1-81,05-Precom,5.612693832,35.52825013,
1445,25,darkslategray4,T1,T1-81,05-Precom,5.612691932,35.52831353,
1446,26,darkslategray4,T1,T1-81,05-Precom,5.612689732,35.52838653,
1447,27,darkslategray4,T1,T1-81,05-Precom,5.612687432,35.52846223,
1448,28,darkslategray4,T1,T1-81,05-Precom,5.612685232,35.52853523,
1449,29,darkslategray4,T1,T1-81,05-Precom,5.612683332,35.52859863,
1450,30,darkslategray4,T1,T1-81,05-Precom,5.612681132,35.52867163,
1451,31,darkslategray4,T1,T1-81,05-Precom,5.612678832,35.52874733,
1452,32,darkslategray4,T1,T1-81,05-Precom,5.612676632,35.52882023,
1453,33,darkslategray4,T1,T1-81,05-Precom,5.612674732,35.52888373,
1454,34,darkslategray4,T1,T1-81,05-Precom,5.612672532,35.52895673,
1455,35,darkslategray4,T1,T1-81,05-Precom,5.612670232,35.52903233,
1456,36,darkslategray4,T1,T1-81,05-Precom,5.612668032,35.52910533,
1457,37,darkslategray4,T1,T1-81,05-Precom,5.612666132,35.52916883,
1458,38,darkslategray4,T1,T1-81,05-Precom,5.612663932,35.52924183,
1459,1,darkslategray4,T1,T1-82,05-Precom,5.612905132,35.52660633,
1460,2,darkslategray4,T1,T1-82,05-Precom,5.612902932,35.52667933,
1461,3,darkslategray4,T1,T1-82,05-Precom,5.612900632,35.52675493,
1462,4,darkslategray4,T1,T1-82,05-Precom,5.612898432,35.52682793,
1463,5,darkslategray4,T1,T1-82,05-Precom,5.612896532,35.52689143,
1464,6,darkslategray4,T1,T1-82,05-Precom,5.612894332,35.52696443,
1465,7,darkslategray4,T1,T1-82,05-Precom,5.612892032,35.52704013,
1466,8,darkslategray4,T1,T1-82,05-Precom,5.612889832,35.52711303,
1467,9,darkslategray4,T1,T1-82,05-Precom,5.612887932,35.52717653,
1468,10,darkslategray4,T1,T1-82,05-Precom,5.612885732,35.52724953,
1469,11,darkslategray4,T1,T1-82,05-Precom,5.612883432,35.52732513,
1470,12,darkslategray4,T1,T1-82,05-Precom,5.612881232,35.52739813,
1471,13,darkslategray4,T1,T1-82,05-Precom,5.612879332,35.52746163,
1472,14,darkslategray4,T1,T1-82,05-Precom,5.612877132,35.52753453,
1473,15,darkslategray4,T1,T1-82,05-Precom,5.612874832,35.52761023,
1474,16,darkslategray4,T1,T1-82,05-Precom,5.612872632,35.52768323,
1475,17,darkslategray4,T1,T1-82,05-Precom,5.612870732,35.52774673,
1476,18,darkslategray4,T1,T1-82,05-Precom,5.612868532,35.52781973,
1477,21,darkslategray4,T1,T1-83,05-Precom,5.612862132,35.52803193,
1478,22,darkslategray4,T1,T1-83,05-Precom,5.612859932,35.52810483,
1479,23,darkslategray4,T1,T1-83,05-Precom,5.612857632,35.52818053,
1480,24,darkslategray4,T1,T1-83,05-Precom,5.612855432,35.52825353,
1481,25,darkslategray4,T1,T1-83,05-Precom,5.612853532,35.52831683,
1482,26,darkslategray4,T1,T1-83,05-Precom,5.612851332,35.52838983,
1483,27,darkslategray4,T1,T1-83,05-Precom,5.612849032,35.52846553,
1484,28,darkslategray4,T1,T1-83,05-Precom,5.612846832,35.52853853,
1485,29,darkslategray4,T1,T1-83,05-Precom,5.612844932,35.52860193,
1486,30,darkslategray4,T1,T1-83,05-Precom,5.612842732,35.52867493,
1487,31,darkslategray4,T1,T1-83,05-Precom,5.612840432,35.52875053,
1488,32,darkslategray4,T1,T1-83,05-Precom,5.612838232,35.52882353,
1489,33,darkslategray4,T1,T1-83,05-Precom,5.612836332,35.52888703,
1490,34,darkslategray4,T1,T1-83,05-Precom,5.612834032,35.52896003,
1491,35,darkslategray4,T1,T1-83,05-Precom,5.612831832,35.52903573,
1492,36,darkslategray4,T1,T1-83,05-Precom,5.612829632,35.52910863,
1493,37,darkslategray4,T1,T1-83,05-Precom,5.612827632,35.52917213,
1494,38,darkslategray4,T1,T1-83,05-Precom,5.612825432,35.52924513,
1495,1,darkslategray4,T1,T1-84,05-Precom,5.613066732,35.52660963,
1496,2,darkslategray4,T1,T1-84,05-Precom,5.613064532,35.52668263,
1497,3,darkslategray4,T1,T1-84,05-Precom,5.613062232,35.52675833,
1498,4,darkslategray4,T1,T1-84,05-Precom,5.613060032,35.52683133,
1499,5,darkslategray4,T1,T1-84,05-Precom,5.613058132,35.52689473,
1500,6,darkslategray4,T1,T1-84,05-Precom,5.613055932,35.52696773,
1501,7,darkslategray4,T1,T1-84,05-Precom,5.613053632,35.52704343,
1502,8,darkslategray4,T1,T1-84,05-Precom,5.613051432,35.52711633,
1503,9,darkslategray4,T1,T1-84,05-Precom,5.613049532,35.52717983,
1504,10,darkslategray4,T1,T1-84,05-Precom,5.613047332,35.52725283,
1505,11,darkslategray4,T1,T1-84,05-Precom,5.613045032,35.52732853,
1506,12,darkslategray4,T1,T1-84,05-Precom,5.613042832,35.52740143,
1507,13,darkslategray4,T1,T1-84,05-Precom,5.613040932,35.52746493,
1508,14,darkslategray4,T1,T1-84,05-Precom,5.613038732,35.52753793,
1509,15,darkslategray4,T1,T1-84,05-Precom,5.613036432,35.52761363,
1510,16,darkslategray4,T1,T1-84,05-Precom,5.613034232,35.52768653,
1511,17,darkslategray4,T1,T1-84,05-Precom,5.613032332,35.52775003,
1512,18,darkslategray4,T1,T1-84,05-Precom,5.613030132,35.52782303,
1513,21,darkslategray4,T1,T1-85,05-Precom,5.613023732,35.52803523,
1514,22,darkslategray4,T1,T1-85,05-Precom,5.613021532,35.52810823,
1515,23,darkslategray4,T1,T1-85,05-Precom,5.613019232,35.52818393,
1516,24,darkslategray4,T1,T1-85,05-Precom,5.613017032,35.52825683,
1517,25,darkslategray4,T1,T1-85,05-Precom,5.613015132,35.52832023,
1518,26,darkslategray4,T1,T1-85,05-Precom,5.613012832,35.52839313,
1519,27,darkslategray4,T1,T1-85,05-Precom,5.613010632,35.52846883,
1520,28,darkslategray4,T1,T1-85,05-Precom,5.613008432,35.52854183,
1521,29,darkslategray4,T1,T1-85,05-Precom,5.613006432,35.52860523,
1522,30,darkslategray4,T1,T1-85,05-Precom,5.613004232,35.52867823,
1523,31,darkslategray4,T1,T1-85,05-Precom,5.613002032,35.52875383,
1524,32,darkslategray4,T1,T1-85,05-Precom,5.612999832,35.52882683,
1525,33,darkslategray4,T1,T1-85,05-Precom,5.612997832,35.52889033,
1526,34,darkslategray4,T1,T1-85,05-Precom,5.612995632,35.52896333,
1527,35,darkslategray4,T1,T1-85,05-Precom,5.612993332,35.52903903,
1528,36,darkslategray4,T1,T1-85,05-Precom,5.612991132,35.52911193,
1529,37,darkslategray4,T1,T1-85,05-Precom,5.612989232,35.52917543,
1530,38,darkslategray4,T1,T1-85,05-Precom,5.612987032,35.52924843,
1575,1,darkslategray4,T1,T1-89,05-Precom,5.613551532,35.52661963,
1576,2,darkslategray4,T1,T1-89,05-Precom,5.613549332,35.52669253,
1577,3,darkslategray4,T1,T1-89,05-Precom,5.613547032,35.52676823,
1578,4,darkslategray4,T1,T1-89,05-Precom,5.613544832,35.52684123,
1579,5,darkslategray4,T1,T1-89,05-Precom,5.613542932,35.52690473,
1580,6,darkslategray4,T1,T1-89,05-Precom,5.613540732,35.52697773,
1581,7,darkslategray4,T1,T1-89,05-Precom,5.613538432,35.52705343,
1582,8,darkslategray4,T1,T1-89,05-Precom,5.613536232,35.52712633,
1583,9,darkslategray4,T1,T1-89,05-Precom,5.613534332,35.52718983,
1584,10,darkslategray4,T1,T1-89,05-Precom,5.613532032,35.52726273,
1585,11,darkslategray4,T1,T1-89,05-Precom,5.613529832,35.52733843,
1586,12,darkslategray4,T1,T1-89,05-Precom,5.613527632,35.52741143,
1587,13,darkslategray4,T1,T1-89,05-Precom,5.613525632,35.52747493,
1588,14,darkslategray4,T1,T1-89,05-Precom,5.613523432,35.52754793,
1589,15,darkslategray4,T1,T1-89,05-Precom,5.613521232,35.52762363,
1590,16,darkslategray4,T1,T1-89,05-Precom,5.613518932,35.52769653,
1591,17,darkslategray4,T1,T1-89,05-Precom,5.613517032,35.52776013,
1592,18,darkslategray4,T1,T1-89,05-Precom,5.613514832,35.52783313,
1593,21,darkslategray4,T1,T1-90,05-Precom,5.613508432,35.52804533,
1594,22,darkslategray4,T1,T1-90,05-Precom,5.613506232,35.52811833,
1595,23,darkslategray4,T1,T1-90,05-Precom,5.613503932,35.52819393,
1596,24,darkslategray4,T1,T1-90,05-Precom,5.613501732,35.52826693,
1597,25,darkslategray4,T1,T1-90,05-Precom,5.613499832,35.52833013,
1598,26,darkslategray4,T1,T1-90,05-Precom,5.613497632,35.52840303,
1599,27,darkslategray4,T1,T1-90,05-Precom,5.613495332,35.52847873,
1600,28,darkslategray4,T1,T1-90,05-Precom,5.613493132,35.52855173,
1601,29,darkslategray4,T1,T1-90,05-Precom,5.613491232,35.52861513,
1602,30,darkslategray4,T1,T1-90,05-Precom,5.613489032,35.52868813,
1603,31,darkslategray4,T1,T1-90,05-Precom,5.613486732,35.52876383,
1604,32,darkslategray4,T1,T1-90,05-Precom,5.613484532,35.52883673,
1605,33,darkslategray4,T1,T1-90,05-Precom,5.613482632,35.52890023,
1606,34,darkslategray4,T1,T1-90,05-Precom,5.613480432,35.52897323,
1607,35,darkslategray4,T1,T1-90,05-Precom,5.613478132,35.52904893,
1608,36,darkslategray4,T1,T1-90,05-Precom,5.613475932,35.52912193,
1609,37,darkslategray4,T1,T1-90,05-Precom,5.613474032,35.52918543,
1610,38,darkslategray4,T1,T1-90,05-Precom,5.613471832,35.52925843,
1611,1,darkslategray4,T1,T1-91,05-Precom,5.613713132,35.52662293,
1612,2,darkslategray4,T1,T1-91,05-Precom,5.613710932,35.52669583,
1613,3,darkslategray4,T1,T1-91,05-Precom,5.613708632,35.52677153,
1614,4,darkslategray4,T1,T1-91,05-Precom,5.613706432,35.52684453,
1615,5,darkslategray4,T1,T1-91,05-Precom,5.613704532,35.52690803,
1616,6,darkslategray4,T1,T1-91,05-Precom,5.613702232,35.52698103,
1617,7,darkslategray4,T1,T1-91,05-Precom,5.613700032,35.52705673,
1618,8,darkslategray4,T1,T1-91,05-Precom,5.613697832,35.52712963,
1619,9,darkslategray4,T1,T1-91,05-Precom,5.613695832,35.52719313,
1620,10,darkslategray4,T1,T1-91,05-Precom,5.613693632,35.52726613,
1621,11,darkslategray4,T1,T1-91,05-Precom,5.613691432,35.52734173,
1622,12,darkslategray4,T1,T1-91,05-Precom,5.613689132,35.52741473,
1623,13,darkslategray4,T1,T1-91,05-Precom,5.613687232,35.52747823,
1624,14,darkslategray4,T1,T1-91,05-Precom,5.613685032,35.52755123,
1625,15,darkslategray4,T1,T1-91,05-Precom,5.613682732,35.52762693,
1626,16,darkslategray4,T1,T1-91,05-Precom,5.613680532,35.52769993,
1627,17,darkslategray4,T1,T1-91,05-Precom,5.613678632,35.52776343,
1628,18,darkslategray4,T1,T1-91,05-Precom,5.613676432,35.52783643,
1629,21,darkslategray4,T1,T1-92,05-Precom,5.613670032,35.52804873,
1630,22,darkslategray4,T1,T1-92,05-Precom,5.613667832,35.52812163,
1631,23,darkslategray4,T1,T1-92,05-Precom,5.613665532,35.52819733,
1632,24,darkslategray4,T1,T1-92,05-Precom,5.613663332,35.52827033,
1633,25,darkslategray4,T1,T1-92,05-Precom,5.613661432,35.52833343,
1634,26,darkslategray4,T1,T1-92,05-Precom,5.613659232,35.52840633,
1635,27,darkslategray4,T1,T1-92,05-Precom,5.613656932,35.52848203,
1636,28,darkslategray4,T1,T1-92,05-Precom,5.613654732,35.52855503,
1637,29,darkslategray4,T1,T1-92,05-Precom,5.613652832,35.52861853,
1638,30,darkslategray4,T1,T1-92,05-Precom,5.613650632,35.52869143,
1639,31,darkslategray4,T1,T1-92,05-Precom,5.613648332,35.52876713,
1640,32,darkslategray4,T1,T1-92,05-Precom,5.613646132,35.52884013,
1641,33,darkslategray4,T1,T1-92,05-Precom,5.613644232,35.52890353,
1642,34,darkslategray4,T1,T1-92,05-Precom,5.613642032,35.52897653,
1643,35,darkslategray4,T1,T1-92,05-Precom,5.613639732,35.52905223,
1644,36,darkslategray4,T1,T1-92,05-Precom,5.613637532,35.52912513,
1645,37,darkslategray4,T1,T1-92,05-Precom,5.613635632,35.52918873,
1646,38,darkslategray4,T1,T1-92,05-Precom,5.613633432,35.52926173,
1647,1,darkslategray4,T1,T1-93,05-Precom,5.613874732,35.52662623,
1648,2,darkslategray4,T1,T1-93,05-Precom,5.613872532,35.52669923,
1649,3,darkslategray4,T1,T1-93,05-Precom,5.613870232,35.52677483,
1650,4,darkslategray4,T1,T1-93,05-Precom,5.613868032,35.52684783,
1651,5,darkslategray4,T1,T1-93,05-Precom,5.613866032,35.52691133,
1652,6,darkslategray4,T1,T1-93,05-Precom,5.613863832,35.52698433,
1653,7,darkslategray4,T1,T1-93,05-Precom,5.613861632,35.52706003,
1654,8,darkslategray4,T1,T1-93,05-Precom,5.613859332,35.52713303,
1655,9,darkslategray4,T1,T1-93,05-Precom,5.613857432,35.52719643,
1656,10,darkslategray4,T1,T1-93,05-Precom,5.613855232,35.52726943,
1657,11,darkslategray4,T1,T1-93,05-Precom,5.613852932,35.52734513,
1658,12,darkslategray4,T1,T1-93,05-Precom,5.613850732,35.52741803,
1659,13,darkslategray4,T1,T1-93,05-Precom,5.613848832,35.52748153,
1660,14,darkslategray4,T1,T1-93,05-Precom,5.613846632,35.52755453,
1661,15,darkslategray4,T1,T1-93,05-Precom,5.613844332,35.52763023,
